DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,IMPORTER: Importer,EXPORTER: Exporter,COMMODITY: Commodity,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"09: Coffee, tea, mate and spices",2018,206,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1995,6239,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1996,7110,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1997,9883,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1998,12399,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1999,7549,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2000,6451,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2001,7296,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2002,8665,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2003,8379,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2004,9726,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2005,9621,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2006,10488,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2007,10682,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2008,12022,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2009,11081,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2010,12531,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2011,15516,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2012,15850,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2013,13664,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2014,17160,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2015,11829,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2016,6038,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2017,4576,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2018,10681,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1995,349,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1996,286,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1997,319,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1998,414,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1999,469,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2000,515,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2001,618,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2002,550,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2003,554,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2004,774,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2005,951,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2006,852,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2007,1036,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2008,770,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2009,815,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2010,756,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2011,765,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2012,794,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2013,712,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2014,759,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2015,776,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2016,881,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2017,995,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2018,910,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1995,187,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1996,204,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1997,155,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1998,337,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1999,543,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2000,669,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2001,782,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2002,616,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2003,600,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2004,616,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2005,580,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2006,674,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2007,662,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2008,575,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2009,665,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2010,667,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2011,640,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2012,666,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2013,745,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2014,649,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2015,679,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2016,848,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2017,915,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2018,962,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,1995,5763,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,1996,6377,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,1997,4859,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,1998,6611,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,1999,6544,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2004,7070,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2005,7829,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2006,11169,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2007,4816,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2008,3183,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2009,797,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2010,1780,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2011,5010,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2012,7840,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2013,9237,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2014,8115,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2015,8443,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2016,7654,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2017,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,10: Cereals,2018,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",1995,1409,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",1996,1852,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",1997,1296,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",1998,1291,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",1999,1155,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2000,945,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2001,1013,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2002,1070,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2003,1081,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2004,842,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2005,737,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2006,995,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2007,1165,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2008,1215,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2009,1472,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2010,1496,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2011,1319,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2012,864,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2013,680,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2014,685,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2015,554,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2016,914,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2017,792,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"22: Beverages, spirits and vinegar",2018,911,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,AU_NZ: Australia and New Zealand,21: Miscellaneous edible preparations,2013,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1995,3817,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1996,4123,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1997,4975,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1998,3911,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1999,3668,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2000,3787,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2001,3107,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2002,3500,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2003,2637,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2004,3870,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2005,2454,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2006,1602,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2007,1896,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2008,2524,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2009,2288,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2010,1849,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2011,2251,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2012,676,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2013,430,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2014,410,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2015,652,TON: tonnes,,,,
